PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20230313;03;2023;7377404;1;1;1;70;;2;518.12698163;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377404;1;2;1;70;;2;518.12698163;17;1;;;;;;;;;1;;180;0;4;COGER CAFE;7;3;2;2;;2;;.;9211;01;0123
20230313;03;2023;7377405;1;2;1;70;;2;550.2540835;17;1;;;;;1;;48;1160000;1;;3;2;8;COGER CAFE;7;4;2;2;;2;;.;9211;01;0123
20230313;03;2023;7377405;1;5;1;70;;2;550.2540835;17;1;;;;;1;;48;1160000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377406;1;2;1;70;;2;778.18057777;17;1;;;;;;5;;1160000;1;;12;0;3;VENDEDORA DE MOSTRADOR;1;2;2;2;;2;;.;5223;47;4771
20230313;03;2023;7377407;1;2;1;70;;2;864.30337647;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377407;1;4;1;70;;2;864.30337647;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377409;1;1;1;70;;2;603.75775965;17;;1;1;2;7;;;50;1160000;1;;0;2;1;COGER  CAFE;7;3;2;2;;1;1200000;9211;9211;01;0123
20230313;03;2023;7377409;1;2;1;70;;2;603.75775965;17;1;;;;;1;;24;600000;1;;24;0;3;PREPARAR ALIMENTOS;6;2;2;2;;2;;.;5120;56;5629
20230313;03;2023;7377410;1;2;1;70;;2;1053.998199;17;1;;;;;2;5;;1160000;1;;12;0;9;PREPARAR ALIMENTOS;1;6;2;2;;2;;.;5120;56;5611
20230313;03;2023;7377410;1;3;1;70;;2;1053.998199;17;1;;;;;;;;;1;;5;2;9;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7377411;1;1;1;70;;2;348.85770402;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377411;1;2;1;70;;2;348.85770402;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377412;1;1;1;70;;2;776.14254798;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377412;1;2;1;70;;2;776.14254798;17;1;;;;;2;5;;1160000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377413;1;1;1;70;;2;411.67381957;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377413;1;2;1;70;;2;411.67381957;17;1;;;;;;;;;1;;84;0;4;RECOLECTAR CAÑA PANELERA;1;2;2;2;;2;;.;9211;01;0124
20230313;03;2023;7377414;1;1;1;70;;2;792.92062403;17;1;;;;;;;;;1;;70;0;3;COGER CAFE;7;3;2;2;;2;;.;9211;01;0123
20230313;03;2023;7377415;1;2;1;70;;2;393.87176466;17;1;;;;;;;;;1;;240;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7377419;1;2;1;70;;2;1171.2463528;17;1;;;;;;;;;1;;60;0;3;RECOLECTAR LIMON;1;4;2;2;;2;;.;9211;01;0121
20230313;03;2023;7377420;1;2;1;70;;2;393.87176466;17;1;;;;;;;;;1;;400;0;3;PREPARAR ALIMENTOS;1;2;2;2;;2;;.;5120;56;5611
20230313;03;2023;7377421;1;1;1;70;;2;376.06970974;17;;1;1;10;1;;;48;1160000;1;;24;0;3;EMPLEADA DOMESTICA;3;2;2;2;;2;;8153;9111;97;9700
20230313;03;2023;7377422;1;2;1;70;;2;788.61450743;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377424;1;2;1;70;;2;489.40451416;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377425;1;2;1;70;;2;656.70724556;17;1;;;;;;;;;1;;240;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7377425;1;4;1;70;;2;656.70724556;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377425;1;5;1;70;;2;656.70724556;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377426;1;2;1;70;;2;311.43746281;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377427;1;1;1;70;;2;311.43746281;17;1;;;;;;;;;1;;36;0;4;CULTIVAR CAFE;4;1;2;2;;2;;.;6112;01;0123
20230313;03;2023;7377427;1;2;1;70;;2;311.43746281;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377427;1;3;1;70;;2;311.43746281;17;;2;1;56;1;;;48;1160000;1;;3;0;2;RECOLECTAR CAFE;1;4;2;2;;2;;4132;9211;01;0123
20230313;03;2023;7377428;1;2;1;70;;2;589.01771338;17;1;;;;;2;5;;500000;1;;12;0;3;CUIDAR ADULTO MAYOR;3;1;2;2;;2;;.;5322;97;9700
20230313;03;2023;7377429;1;2;1;70;;2;517.49577002;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377430;1;2;1;70;;2;813.74300808;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377430;1;3;1;70;;2;813.74300808;17;;2;1;54;1;;;48;1160000;2;;;;;.;;;;2;;2;;8111;;;
20230313;03;2023;7377431;1;2;1;70;;2;792.92062403;17;1;;;;;;;;;1;;5;0;8;COGER CAFE;7;2;2;2;;2;;.;9211;01;0123
20230313;03;2023;7377432;1;2;1;70;;2;765.70861832;17;1;;;;;;;;;1;;2;0;3;VENDEDORA DE MOSTRADOR EN ALMACEN;1;2;2;2;;2;;.;5223;47;4771
20230313;03;2023;7377432;1;5;1;70;;2;765.70861832;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377433;1;1;1;70;;2;393.87176466;17;1;;;;;;;;;1;;160;0;4;ADMINISTRAR COGER CAFE;5;2;2;2;;2;;.;1311;01;0123
20230313;03;2023;7377433;1;2;1;70;;2;393.87176466;17;1;;;;;;;;;1;;60;0;4;COGER CAFE;7;2;2;2;;2;;.;9211;01;0123
20230313;03;2023;7377434;1;1;1;70;;2;366.65975894;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377434;1;2;1;70;;2;366.65975894;17;1;;;;;;;;;1;;36;0;3;OPERARIA DE MAQUINA PLANA;1;3;2;2;;2;;.;8153;14;1410
20230313;03;2023;7377435;1;2;1;70;;2;393.87176466;17;1;;;;;;;;;1;;360;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7377436;1;1;1;70;;2;393.87176466;17;1;;;;;;;;;1;;12;0;5;CORTAR CAÑA;7;2;2;3;;2;;.;9211;01;0124
20230313;03;2023;7377436;1;2;1;70;;2;393.87176466;17;1;;;;;1;;48;1160000;1;;360;0;3;HACER QUESOS;1;5;2;2;;2;;.;7513;10;1040
20230313;03;2023;7377437;1;2;1;70;;2;537.3893568;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377438;1;2;1;70;;2;874.73730613;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377438;1;3;1;70;;2;874.73730613;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377438;1;5;1;70;;2;874.73730613;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377439;1;1;1;70;;2;393.87176466;17;1;;;;;;;;;1;;240;0;5;VIGILANTE;1;10;2;3;;2;;.;5414;01;0150
20230313;03;2023;7377439;1;2;1;70;;2;393.87176466;17;1;;;;;;;;;1;;240;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7377440;1;1;1;70;;2;311.43746281;17;1;;;;;2;5;;1500000;1;;3;2;8;OFICIAL DE CONSTRUCCION;4;1;2;2;;2;;.;7112;41;4111
20230313;03;2023;7377440;1;2;1;70;;2;311.43746281;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377441;1;2;1;70;;2;411.67381957;17;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377442;1;2;1;70;;2;267.65801849;63;1;;;;;2;5;;1200000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377446;1;2;1;70;;2;168.33244911;63;1;;;;;;;;;1;;64;0;4;PREPARAR Y SERVIR ALIMENTOS A TRABAJADORES EN FINCA;4;1;2;2;;2;;.;5120;01;0123
20230313;03;2023;7377448;1;2;1;70;;2;228.81119715;63;1;;;;;;;;;1;;120;0;3;VENDER BOLETERIA PARA INGRESO A PARQUE RECREATIVO;1;10;2;2;;2;;.;5223;93;9321
20230313;03;2023;7377448;1;3;1;70;;2;228.81119715;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377449;1;1;1;70;;2;136.66707945;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377451;1;1;1;70;;1;264.21422241;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377452;1;1;1;70;;1;802.12190999;63;;1;1;4;7;;;40;1000000;1;;1;0;7;AUXILIAR DE CONSTRUCCION;1;3;2;2;;2;;9313;9313;41;4111
20230313;03;2023;7377452;1;2;1;70;;1;802.12190999;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377453;1;1;1;70;;1;338.56357758;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377454;1;1;1;70;;1;226.98373538;63;1;;;;;1;;40;1160000;1;;24;2;1;VENDEDOR DE VITRINA;1;3;2;2;;2;;.;5223;47;4771
20230313;03;2023;7377455;1;1;1;70;;1;264.21422241;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377458;1;1;1;70;;1;205.65510182;63;1;;;;;;;;;1;;150;0;5;AGRICULTURA;7;5;2;3;;2;;.;6111;01;0123
20230313;03;2023;7377458;1;2;1;70;;1;205.65510182;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377459;1;1;1;70;;1;205.65510182;63;1;;;;;;;;;1;;80;4;5;MOZO DE CUADRA MANTENER CABALLOS EN BUEN ESTADO LIMPIAR CEPILLAR Y CORTAR LAS PEZUÑAS DE LOS CABALLOS;1;8;2;3;;2;;.;5164;93;9329
20230313;03;2023;7377459;1;2;1;70;;1;205.65510182;63;1;;;;;;;;;1;;50;4;8;VENDER EMPANADAS Y GASEOSA EN SITIO AMBULANTE;4;1;2;2;;2;;.;5212;56;5619
20230313;03;2023;7377461;1;1;1;70;;1;443.63744378;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377462;1;1;1;70;;1;360.29212146;63;1;;;;;;;;;1;;150;0;5;DOCENTE PRIMARIA;2;10;2;3;;2;;.;2341;85;8530
20230313;03;2023;7377463;1;1;1;70;;1;280.4387752;63;1;;;;;;;;;1;;200;2;5;ADMINISTRADOR FINCA DE PLATANO;7;3;2;3;;2;;.;1311;01;0122
20230313;03;2023;7377463;1;2;1;70;;1;280.4387752;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377464;1;2;1;70;;1;280.4387752;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377465;1;1;1;70;;1;432.59310547;63;;1;1;4;1;;;45;1160000;1;;1;1;8;OFICIOS GENERALES EN OTROS HOGARES;4;1;2;2;;2;;2635;9111;81;8121
20230313;03;2023;7377466;1;1;1;70;;1;535.71371454;63;1;;;;;;;;;1;;34;2;7;SECRETARIA;1;3;2;2;;2;;.;4120;55;5511
20230313;03;2023;7377466;1;4;1;70;;1;535.71371454;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377467;1;3;1;70;;1;726.84086166;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377467;1;5;1;70;;1;726.84086166;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377468;1;2;1;70;;1;507.92637979;63;;2;1;52;1;;;48;1400000;1;;36;4;7;AUXILIAR ADMINISTRATIVO REDACTAR OFICIOS Y CARTAS CONTESTAR LLAMADAS;4;1;2;2;;2;;4110;4110;84;8412
20230313;03;2023;7377468;1;3;1;70;;1;507.92637979;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377469;1;1;1;70;;1;360.29212146;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377470;1;1;1;70;;1;409.61159428;63;1;;;;;;;;;1;;48;4;8;DESYERBAR CULTIVOS DE PLATANO FUMIGAR CULTIVOS DE PLATANO;7;4;2;2;;2;;.;9211;01;0122
20230313;03;2023;7377470;1;2;1;70;;1;409.61159428;63;1;;;;;;;;;1;;72;4;4;REALIZAR ASEO DE HOTELES TENDER CAMAS  ASEAR PASILLOS;1;3;2;2;;2;;.;9112;55;5511
20230313;03;2023;7377472;1;1;1;70;;1;411.16901407;63;1;;;;;;;;;1;;40;4;4;REALIZAR ASEO DE VIVIENDAS;4;1;2;2;;2;;.;9112;81;8121
20230313;03;2023;7377474;1;2;1;70;;1;654.8439245;63;1;;;;;;;;;1;;36;0;5;AUXILIAR CONTABLE;1;9;2;3;;2;;.;4311;35;3513
20230313;03;2023;7377474;1;3;1;70;;1;654.8439245;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377475;1;2;1;70;;1;732.94294175;63;1;;;;;;;;;1;;20;1;2;ESTILISTA;4;1;2;2;;2;;.;5141;96;9602
20230313;03;2023;7377476;1;1;1;70;;1;540.43818219;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377477;1;2;1;70;;1;487.81901801;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377477;1;3;1;70;;1;487.81901801;63;1;;;;;;;;;2;;;;;.;;;;3;;2;;.;.;;.
20230313;03;2023;7377478;1;2;1;70;;1;722.0047797;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377478;1;3;1;70;;1;722.0047797;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377478;1;4;1;70;;1;722.0047797;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377480;1;2;1;70;;1;905.65654757;63;;2;1;24;1;;;48;1200000;1;;6;4;1;VENDER MATERIALES PARA LA CONSTRUCCION ATENDER CLIENTES FACTURAR PRODUCTOS CONTESTAR LLAMADAS;1;4;2;2;;2;;5223;5223;47;4752
20230313;03;2023;7377481;1;2;1;70;;1;1627.8788414;63;1;;;;;;;;;1;;36;4;3;VENDER ROPA PARA DAMA Y CABALLERO AL POR MENOR;1;2;2;2;;2;;.;5223;47;4771
20230313;03;2023;7377482;1;3;1;70;;1;1453.3815573;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377483;1;1;1;70;;1;297.24100021;63;1;;;;;;;;;1;;48;0;5;SERVICIO DE ASEO;1;6;2;3;;2;;.;9112;81;8121
20230313;03;2023;7377485;1;1;1;70;;1;604.34314165;63;1;;;;;;;;;1;;24;4;8;VENDER ROPA PARA DAMA Y CABALLERO;4;1;2;2;;2;;.;5223;47;4771
20230313;03;2023;7377486;1;2;1;70;;1;292.29517267;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377487;1;1;1;70;;1;484.71045785;63;1;;;;;;;;;1;;96;4;5;ADMINISTRAR FINCA DE PRODUCCION DE CAFE Y PLATANO;1;3;2;3;;2;;.;1311;01;0122
20230313;03;2023;7377487;1;2;1;70;;1;484.71045785;63;1;;;;;;;;;1;;96;4;8;PREPARAR ALIMENTOS A TRABAJADORES;6;2;2;2;;2;;.;5120;56;5611
20230313;03;2023;7377487;1;4;1;70;;1;484.71045785;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377487;1;5;1;70;;1;484.71045785;63;;1;1;5;4;;;48;1100000;1;;1;5;8;AUXILIAR DE CONSTRUCCION;4;1;2;2;;2;;9313;9313;41;4111
20230313;03;2023;7377489;1;2;1;70;;1;231.36198954;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377490;1;2;1;70;;1;403.11861797;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377491;1;1;1;70;;2;618.49943879;73;1;;;;;;;;;2;;;;;.;;;;1;2;2;;.;.;;.
20230313;03;2023;7377491;1;2;1;70;;2;618.49943879;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377492;1;1;1;70;;2;246.10618576;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377492;1;2;1;70;;2;246.10618576;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377492;1;3;1;70;;2;246.10618576;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377493;1;1;1;70;;2;618.49943879;73;1;;;;;;;;;1;;60;0;3;RECOLECTAR MAIZ;7;2;2;2;;2;;.;9211;01;0111
20230313;03;2023;7377493;1;2;1;70;;2;618.49943879;73;1;;;;;;;;;1;;12;0;3;DOCENTE;1;4;2;2;;2;;.;2330;85;8530
20230313;03;2023;7377495;1;1;1;70;;2;593.4220926;73;;1;1;4;4;;;48;1500000;1;;3;0;8;PRESTANDO SERVICIOS COMO TALLERISTA DANDO ORIENTACION A JOVENES  EN TEMAS DE CONSUMO Y DELINCUENCIA;1;5;2;2;;2;;3412;3412;94;9499
20230313;03;2023;7377495;1;2;1;70;;2;593.4220926;73;;1;1;12;1;;;48;1500000;1;;1;0;8;PRESTABA SERVICIO DANDO CONFERENCIAS SOBRE DROGADICCION EN JOVENES EN PARQUES Y COMUNAS DE IBAGUE Y LA MIEL;4;4;2;1;1;2;;3412;3412;88;8899
20230313;03;2023;7377495;1;4;1;70;;2;593.4220926;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377496;1;2;1;70;;2;913.60369492;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377497;1;2;1;70;;2;464.78503292;73;1;;;;;;;;;1;;85;0;4;GUARDA DE SEGURIDAD;1;6;2;2;;2;;.;5414;80;8010
20230313;03;2023;7377497;1;3;1;70;;2;464.78503292;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377498;1;1;1;70;;2;947.29480766;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377498;1;5;1;70;;2;947.29480766;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377499;1;2;1;70;;2;315.25643656;73;;1;1;7;4;;;60;1100000;1;;1;3;6;MESERA EN RESTAURANTE;4;3;2;2;;2;;5131;5131;56;5611
20230313;03;2023;7377500;1;4;1;70;;1;1567.5665881;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377501;1;1;1;70;;1;824.16235466;73;1;;;;;;;;;1;;24;0;5;SEMBRAR CULTIVO DE CACAO;4;1;2;2;;2;;.;6111;01;0127
20230313;03;2023;7377502;1;1;1;70;;1;959.34369617;73;1;;;;;;;;;1;;60;0;6;SECRETARIA;1;2;2;2;;2;;.;4120;69;6910
20230313;03;2023;7377503;1;1;1;70;;1;1877.3205527;73;1;;;;;;;;;1;;180;0;1;ASEADORA EN OFICINAS;1;10;2;2;;2;;.;9112;88;8899
20230313;03;2023;7377503;1;3;1;70;;1;1877.3205527;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377504;1;2;1;70;;1;1840.7314947;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377504;1;3;1;70;;1;1840.7314947;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377504;1;4;1;70;;1;1840.7314947;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377505;1;2;1;70;;1;746.71955096;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377506;1;2;1;70;;1;1618.0258623;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377507;1;1;1;70;;1;1030.2029433;73;1;;;;;;;;;1;;240;0;4;CARGAR Y DESCARGAR MERCANCIAS;1;7;2;3;;2;;.;9333;11;1104
20230313;03;2023;7377508;1;2;1;70;;1;2533.1567298;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377509;1;1;1;70;;1;1199.1796202;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377510;1;1;1;70;;1;1363.3322707;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377510;1;2;1;70;;1;1363.3322707;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377510;1;3;1;70;;1;1363.3322707;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377511;1;2;1;70;;1;1919.5868814;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377511;1;3;1;70;;1;1919.5868814;73;;1;1;12;1;;;48;1200000;2;;;;;.;;;;2;;2;;5414;;;
20230313;03;2023;7377512;1;2;1;70;;1;1303.2899618;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377513;1;2;1;70;;1;1919.5868814;73;1;;;;;;;;;1;;12;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7377513;1;3;1;70;;1;1919.5868814;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377514;1;1;1;70;;1;1438.7589973;73;1;;;;;;;;;1;;24;0;4;CRIA DE  POLLOS BLANCOS;4;1;2;2;;2;;.;6122;01;0145
20230313;03;2023;7377516;1;1;1;70;;1;746.71955096;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377516;1;2;1;70;;1;746.71955096;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377517;1;1;1;70;;1;1303.2899618;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377517;1;2;1;70;;1;1303.2899618;73;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377518;1;1;1;70;;1;959.34369617;73;1;;;;;;;;;1;;24;0;6;PRESTABA SERVICIOS GENERALES DE ASEO EN UNA EMPRESA DE CONTADORES EN  BOGOTA;1;10;2;2;;2;;.;9112;69;6920
20230313;03;2023;7377519;1;1;1;70;;1;213.41557095;66;1;;;;;;;;;1;;301;2;5;OPERARIO DE MAQUINA LATONERA;1;10;2;3;;2;;.;7213;10;1081
20230313;03;2023;7377519;1;3;1;70;;1;213.41557095;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377520;1;1;1;70;;2;124.62234859;66;;1;1;4;4;;;40;800000;1;;1;0;6;MOTO TAXI;4;1;2;2;;1;400000;8321;8321;49;4921
20230313;03;2023;7377520;1;2;1;70;;2;124.62234859;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377521;1;1;1;70;;2;453.90013875;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377522;1;1;1;70;;2;238.41163616;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377523;1;1;1;70;;2;265.0265783;66;;2;1;16;1;;;48;1160000;1;;12;1;6;ASESORA COMERCIAL;1;10;2;2;;2;;3322;3322;61;6120
20230313;03;2023;7377524;1;1;1;70;;2;222.5399082;66;1;;;;;;;;;1;;60;0;4;PREPARACION HELADOS DE FRUTA CASEROS;4;1;2;2;;2;;.;7514;10;1020
20230313;03;2023;7377525;1;2;1;70;;2;547.05162541;66;1;;;;;;;;;1;;24;0;4;CUIDAR Y ALIMENTAR GANADO BOVINO EN EMPRESA;7;6;2;3;;2;;.;9212;01;0141
20230313;03;2023;7377525;1;4;1;70;;2;547.05162541;66;1;;;;;;;;;1;;60;0;3;OPERARIA MAQUINA CORTADORA;1;4;2;2;;2;;.;7532;15;1513
20230313;03;2023;7377529;1;1;1;70;;2;412.05644047;66;1;;;;;;;;;1;;12;0;3;VENDEDORA DE MOSTRADOR;1;2;2;2;;2;;.;5223;46;4620
20230313;03;2023;7377530;1;2;1;70;;2;365.1463175;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377531;1;1;1;70;;2;349.94975933;66;1;;;;;;;;;1;;2;0;3;EMPLEADA DOMESTICA INTERNA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7377533;1;2;1;70;;2;578.68802947;66;1;;;;;;;;;1;;48;0;3;VENDEDORA DE MOSTRADOR EN ALMACEN DE ROPA;1;2;2;2;;2;;.;5223;47;4771
20230313;03;2023;7377534;1;2;1;70;;2;575.54534652;66;;1;1;7;1;;;24;550000;1;;2;0;8;RECOLECTAR Y LIMPIAR CULTIVO DE CAFE;7;3;2;2;;2;;5120;9211;01;0123
20230313;03;2023;7377535;1;2;1;70;;2;318.87171173;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377535;1;3;1;70;;2;318.87171173;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377536;1;1;1;70;;2;307.31466674;66;1;;;;;;;;;1;;280;2;5;PATRULLERO DE POLICIA;2;10;2;3;;2;;.;5412;84;8423
20230313;03;2023;7377537;1;1;1;70;;2;402.04620265;66;1;;;;;;;;;1;;36;0;3;PREPARAR ALIMENTOS EN FINCA;3;2;2;2;;2;;.;5120;97;9700
20230313;03;2023;7377537;1;2;1;70;;2;402.04620265;66;1;;;;;;;;;1;;36;0;4;LABORES AGRICOLAS EN CULTIVO DE PLATANO;7;4;2;2;;2;;.;9211;01;0122
20230313;03;2023;7377537;1;4;1;70;;2;402.04620265;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7377538;1;1;1;70;;2;329.62926812;66;;1;1;10;1;;;48;1000000;1;;2;0;1;AUXILIAR DE COCINA EN FINCA;1;6;2;2;;2;;9412;9412;01;0123
