PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230518;05;2023;7425115;1;3;1;70;08;1;877.32235572;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425116;1;1;1;70;08;1;842.95918755;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425116;1;2;1;70;08;1;842.95918755;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425116;1;4;1;70;08;1;842.95918755;08;1;;;;;1;;48;1000000;1;84;1;6;1;8;2;2;;2;;.;7533;15;1522;
20230518;05;2023;7425117;1;1;1;70;08;1;1766.2322141;08;1;;;;;1;;40;1200000;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425117;1;2;1;70;08;1;1766.2322141;08;1;;;;;1;;48;1200000;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425118;1;4;1;70;08;1;949.66745796;08;;1;1;3;1;;;48;1160000;2;;;;;;;2;;2;;4110;;;;
20230518;05;2023;7425122;1;2;1;70;08;1;874.36533101;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425123;1;1;1;70;08;1;570.84687269;08;1;;;;;;;;;1;180;3;5;4;1;2;3;;2;;.;9313;41;4111;
20230518;05;2023;7425123;1;2;1;70;08;1;570.84687269;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425123;1;3;1;70;08;1;570.84687269;08;1;;;;;;;;;1;280;3;5;4;1;2;2;;2;;.;5221;47;4721;
20230518;05;2023;7425124;1;3;1;70;08;1;609.48696879;08;1;;;;;;;;;1;12;2;6;4;1;2;2;;2;;.;5223;56;5619;
20230518;05;2023;7425126;1;2;1;70;11;1;2876.2878987;11;1;;;;;;;;;1;450;2;3;1;8;2;2;;2;;.;9214;01;0125;
20230518;05;2023;7425131;1;1;1;70;11;1;3797.9419337;11;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;5221;47;4771;
20230518;05;2023;7425133;1;2;1;70;11;1;2561.8616039;11;;1;1;4;1;;;48;1200000;1;1;0;6;1;3;2;2;;2;;9313;9313;31;3110;
20230518;05;2023;7425134;1;3;1;70;11;1;2899.8166693;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425135;1;1;1;70;11;1;1938.0555647;11;1;;;;;;;;;1;240;1;7;4;2;2;2;;2;;.;7212;25;2511;
20230518;05;2023;7425135;1;2;1;70;11;1;1938.0555647;11;1;;;;;;;;;1;480;0;3;1;2;2;2;;2;;.;5131;56;5611;
20230518;05;2023;7425135;1;3;1;70;11;1;1938.0555647;11;;2;1;24;4;;;48;2000000;1;6;1;8;4;1;2;2;;2;;2166;2166;73;7310;
20230518;05;2023;7425135;1;4;1;70;11;1;1938.0555647;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425136;1;1;1;70;11;1;5176.6092557;11;;1;1;2;2;;;48;2500000;1;6;0;8;2;10;2;2;;2;;2611;2611;84;8424;
20230518;05;2023;7425141;1;1;1;70;11;1;2985.4476248;11;1;;;;;;;;;1;180;1;3;1;3;2;2;;2;;.;4110;45;4520;
20230518;05;2023;7425141;1;3;1;70;11;1;2985.4476248;11;1;;;;;;;;;1;192;1;5;1;10;2;3;;2;;.;8153;13;1312;
20230518;05;2023;7425141;1;4;1;70;11;1;2985.4476248;11;1;;;;;;;;;1;36;1;5;4;1;2;3;;2;;.;8324;49;4921;
20230518;05;2023;7425142;1;1;1;70;11;1;2414.2927672;11;1;;;;;1;;48;1160000;1;2;0;8;3;1;2;2;;2;;.;9111;97;9700;
20230518;05;2023;7425143;1;3;1;70;11;1;3401.7905267;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425144;1;2;1;70;11;1;2987.1949385;11;;2;1;60;1;;;40;2000000;1;48;0;8;1;10;2;2;;2;;5223;5223;14;1410;
20230518;05;2023;7425149;1;1;1;70;11;1;3857.7493695;11;1;;;;;;;;;1;150;2;5;1;6;2;3;;2;;.;5131;56;5630;
20230518;05;2023;7425149;1;2;1;70;11;1;3857.7493695;11;1;;;;;;;;;1;120;1;3;1;8;2;2;;2;;.;9112;81;8121;
20230518;05;2023;7425150;1;3;1;70;11;1;1509.4214631;11;;2;1;20;1;;;48;2000000;2;;;;;;;2;;2;;4110;;;;
20230518;05;2023;7425150;1;4;1;70;11;1;1509.4214631;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425151;1;4;1;70;11;1;1675.2951801;11;1;;;;;;;;;1;420;0;5;2;10;2;3;;2;;.;5321;86;8610;
20230518;05;2023;7425153;1;2;1;70;11;1;2452.0421234;11;;1;1;8;1;;;50;1100000;1;10;2;6;3;1;2;2;;2;;5120;9111;97;9700;
20230518;05;2023;7425153;1;4;1;70;11;1;2452.0421234;11;;1;1;10;1;;;40;1100000;1;12;1;1;1;3;2;2;;2;;9412;9412;56;5611;
20230518;05;2023;7425155;1;3;1;70;11;1;2141.9834304;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425155;1;4;1;70;11;1;2141.9834304;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425157;1;1;1;70;11;1;3337.4151475;11;1;;;;;;;;;1;48;0;5;1;4;2;3;;2;;.;7531;14;1410;
20230518;05;2023;7425160;1;1;1;70;11;1;4909.6152247;11;1;;;;;;5;;2000000;1;0;2;3;1;10;2;2;;1;5000000;.;1324;52;5210;
20230518;05;2023;7425164;1;2;1;70;11;1;7055.6648653;11;1;;;;;;;;;1;12;2;1;1;10;2;2;;2;;.;5414;80;8010;
20230518;05;2023;7425165;1;1;1;70;11;1;2009.2464366;11;1;;;;;;;;;1;36;0;8;4;1;2;2;;2;;.;5311;88;8891;
20230518;05;2023;7425165;1;3;1;70;11;1;2009.2464366;11;;2;1;36;1;;;30;1160000;1;12;0;3;1;8;2;1;1;2;;9111;9112;82;8292;
20230518;05;2023;7425166;1;1;1;70;11;1;5579.2536664;11;1;;;;;;;;;1;3;0;3;4;1;2;2;;2;;.;9111;81;8121;
20230518;05;2023;7425168;1;1;1;70;11;1;2912.6532196;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
