PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230414;04;2023;7400839;1;2;1;70;68;1;324.64900736;68;;2;1;52;4;;;48;1500000;1;12;0;3;1;3;2;2;;2;;5142;5142;96;9602;
20230414;04;2023;7400839;1;5;1;70;68;1;324.64900736;68;1;;;;;;;;;1;40;0;4;4;1;2;2;;2;;.;9111;81;8121;
20230414;04;2023;7400840;1;1;1;70;68;1;234.34930147;68;1;;;;;;;;;1;120;5;3;4;1;2;2;;2;;.;9121;96;9601;
20230414;04;2023;7400841;1;2;1;70;68;1;429.34360587;68;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;5321;86;8610;
20230414;04;2023;7400841;1;4;1;70;68;1;429.34360587;68;;2;1;36;1;;;48;1800000;1;9;0;8;1;6;2;2;;2;;9313;9313;42;4290;
20230414;04;2023;7400842;1;1;1;70;68;1;304.19011247;68;1;;;;;;;;;1;130;5;3;1;9;2;2;;2;;.;8153;14;1410;
20230414;04;2023;7400842;1;3;1;70;68;1;304.19011247;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400843;1;1;1;70;68;1;331.67705401;68;;2;1;20;1;;;48;1160000;1;48;2;7;1;4;2;2;;2;;7321;7321;18;1811;
20230414;04;2023;7400846;1;1;1;70;68;1;288.35243736;68;1;;;;;;;;;1;300;0;3;4;1;2;2;;2;;.;1420;47;4771;
20230414;04;2023;7400846;1;2;1;70;68;1;288.35243736;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400847;1;1;1;70;68;1;336.07961936;68;;1;1;8;1;;;48;1800000;2;;;;;;;2;;2;;2634;;;;
20230414;04;2023;7400847;1;2;1;70;68;1;336.07961936;68;;1;1;4;1;;;48;1300000;2;;;;;;;2;;2;;2611;;;;
20230414;04;2023;7400850;1;6;1;70;68;1;559.44541676;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400851;1;5;1;70;68;1;331.36979518;68;;2;1;48;1;;;48;1300000;1;24;0;8;8;2;2;2;;2;;2240;7536;15;1521;
20230414;04;2023;7400855;1;3;1;70;68;1;341.72858092;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400855;1;4;1;70;68;1;341.72858092;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400855;1;5;1;70;68;1;341.72858092;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400857;1;1;1;70;68;1;334.5210576;68;1;;;;;;;;;1;144;1;5;2;10;2;3;;2;;.;2341;85;8530;
20230414;04;2023;7400858;1;2;1;70;68;1;331.84375906;68;1;;;;;;;;;1;84;0;7;3;1;2;2;;2;;.;5311;97;9700;
20230414;04;2023;7400858;1;3;1;70;68;1;331.84375906;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400859;1;2;1;70;68;1;674.58400894;68;1;;;;;;;;;1;72;0;3;1;2;2;2;;2;;.;9412;56;5611;
20230414;04;2023;7400859;1;4;1;70;68;1;674.58400894;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400877;1;1;1;70;70;1;105.88536353;70;;2;1;24;1;;;48;1000000;2;;;;;;;2;;2;;2611;;;;
20230414;04;2023;7400879;1;2;1;70;70;1;113.31780497;70;1;;;;;;;;;1;96;1;3;1;10;2;2;;2;;.;3213;86;8610;
20230414;04;2023;7400879;1;4;1;70;70;1;113.31780497;70;;1;1;4;1;;;48;800000;1;4;2;8;1;8;2;2;;2;;3512;7422;61;6110;
20230414;04;2023;7400880;1;2;1;70;70;1;97.013064131;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400881;1;4;1;70;70;1;84.953124898;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400882;1;3;1;70;70;1;110.73242609;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400883;1;1;1;70;70;1;91.558287428;70;1;;;;;;;;;1;5;0;8;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400883;1;2;1;70;70;1;91.558287428;70;1;;;;;;;;;1;1;0;8;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400884;1;2;1;70;70;1;89.125081926;70;1;;;;;;;;;1;12;0;8;1;6;2;2;;2;;.;5223;47;4771;
20230414;04;2023;7400885;1;2;1;70;70;1;109.72078178;70;1;;;;;1;;24;500000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400885;1;3;1;70;70;1;109.72078178;70;1;;;;;1;;26;800000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400885;1;4;1;70;70;1;109.72078178;70;1;;;;;2;5;;700000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400886;1;1;1;70;70;1;109.5698799;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400887;1;3;1;70;70;1;112.67649881;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400887;1;4;1;70;70;1;112.67649881;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400887;1;6;1;70;70;1;112.67649881;70;1;;;;;;;;;1;5;0;8;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400888;1;1;1;70;70;1;109.14044996;70;1;;;;;;;;;1;12;5;4;4;1;2;2;;2;;.;9412;56;5619;
20230414;04;2023;7400892;1;1;1;70;70;1;98.273106622;70;1;;;;;;;;;1;3;0;1;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400892;1;2;1;70;70;1;98.273106622;70;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;9520;47;4781;
20230414;04;2023;7400893;1;2;1;70;70;1;111.40758683;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400894;1;3;1;70;70;1;110.92865158;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400895;1;2;1;70;70;1;110.92865158;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400895;1;3;1;70;70;1;110.92865158;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400896;1;1;1;70;70;1;90.635354747;70;1;;;;;;;;;1;60;1;3;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400896;1;3;1;70;70;1;90.635354747;70;;2;1;54;1;;;48;1000000;1;18;1;4;1;10;2;2;;2;;5223;9333;47;4724;
20230414;04;2023;7400897;1;2;1;70;70;1;119.76608145;70;1;;;;;;;;;1;15;0;1;1;4;2;2;;2;;.;5223;47;4752;
20230414;04;2023;7400899;1;1;1;70;70;1;85.165317716;70;1;;;;;;;;;1;2;0;4;4;1;2;2;;2;;.;5212;47;4781;
20230414;04;2023;7400899;1;2;1;70;70;1;85.165317716;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400899;1;4;1;70;70;1;85.165317716;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400899;1;6;1;70;70;1;85.165317716;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400901;1;1;1;70;70;1;111.78565878;70;1;;;;;;;;;1;180;0;5;2;10;2;3;;2;;.;2330;85;8530;
20230414;04;2023;7400902;1;2;1;70;70;1;104.47560753;70;1;;;;;;;;;1;196;2;4;1;10;2;2;;2;;.;9112;81;8121;
20230414;04;2023;7400905;1;1;1;70;70;1;164.41985559;70;;1;1;12;3;;;48;500000;1;38;2;4;3;1;2;2;;2;;9111;9111;97;9700;
20230414;04;2023;7400906;1;5;1;70;70;1;143.57655066;70;1;;;;;;;;;1;8;0;1;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400907;1;2;1;70;70;1;86.313992469;70;1;;;;;;;;;1;66;1;4;4;1;2;2;;2;;.;9333;52;5224;
20230414;04;2023;7400907;1;3;1;70;70;1;86.313992469;70;1;;;;;;;;;1;125;0;4;4;1;2;2;;2;;.;9112;81;8121;
20230414;04;2023;7400907;1;4;1;70;70;1;86.313992469;70;;2;1;49;1;;;48;1300000;1;12;1;8;4;1;2;2;;2;;4321;9313;41;4112;
20230414;04;2023;7400908;1;1;1;70;70;1;161.41725679;70;1;;;;;;;;;1;8;0;1;1;3;2;2;;2;;.;5131;56;5611;
20230414;04;2023;7400908;1;2;1;70;70;1;161.41725679;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400908;1;3;1;70;70;1;161.41725679;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400909;1;2;1;70;70;1;66.916423351;70;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;1420;47;4721;
20230414;04;2023;7400909;1;3;1;70;70;1;66.916423351;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400909;1;4;1;70;70;1;66.916423351;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400910;1;1;1;70;70;1;159.69379826;70;1;;;;;;;;;1;240;2;4;4;1;2;2;;2;;.;7115;25;2511;
20230414;04;2023;7400911;1;3;1;70;70;1;101.02448481;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400911;1;4;1;70;70;1;101.02448481;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400911;1;5;1;70;70;1;101.02448481;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400911;1;6;1;70;70;1;101.02448481;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400912;1;2;1;70;70;1;96.148214567;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400913;1;3;1;70;70;1;100.2820734;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400914;1;2;1;70;70;1;97.690456245;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400915;1;1;1;70;70;1;66.027268756;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400915;1;2;1;70;70;1;66.027268756;70;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;6111;01;0113;
20230414;04;2023;7400915;1;7;1;70;70;1;66.027268756;70;1;;;;;;;;;1;18;0;6;1;3;2;2;;2;;.;5223;47;4773;
20230414;04;2023;7400916;1;1;1;70;70;1;99.659183482;70;1;;;;;;;;;1;36;0;6;1;4;2;2;;2;;.;5243;47;4759;
20230414;04;2023;7400916;1;3;1;70;70;1;99.659183482;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400917;1;2;1;70;70;1;102.59242897;70;;1;1;9;4;;;48;1300000;1;2;0;8;4;1;2;2;;2;;9313;9313;41;4111;
20230414;04;2023;7400917;1;3;1;70;70;1;102.59242897;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400917;1;4;1;70;70;1;102.59242897;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400918;1;1;1;70;70;1;102.21205341;70;1;;;;;;;;;1;5;0;8;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400918;1;3;1;70;70;1;102.21205341;70;;2;1;108;1;;;48;1300000;1;24;0;8;4;1;2;2;;2;;9112;9313;41;4112;
20230414;04;2023;7400918;1;4;1;70;70;1;102.21205341;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400919;1;2;1;70;70;1;196.26215978;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400920;1;2;1;70;70;1;108.16984886;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400921;1;1;1;70;70;1;82.204420911;70;;1;1;4;1;;;48;1000000;1;2;1;8;1;10;2;2;;2;;9111;9111;81;8121;
20230414;04;2023;7400921;1;4;1;70;70;1;82.204420911;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400922;1;2;1;70;70;1;156.81575256;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400922;1;3;1;70;70;1;156.81575256;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400923;1;2;1;70;70;1;189.95366492;70;1;;;;;;;;;1;4;0;1;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400926;1;2;1;70;70;1;96.395545895;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400926;1;5;1;70;70;1;96.395545895;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400927;1;4;1;70;70;1;96.475166913;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400928;1;2;1;70;70;1;107.71226228;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400929;1;1;1;70;70;1;84.585924049;70;1;;;;;;;;;1;48;0;3;2;10;2;2;;2;;.;5414;85;8530;
20230414;04;2023;7400929;1;2;1;70;70;1;84.585924049;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400932;1;2;1;70;70;1;107.7894733;70;;2;1;52;1;;;48;1000000;1;12;5;7;1;7;2;2;;2;;5414;5414;80;8010;
20230414;04;2023;7400933;1;2;1;70;70;1;80.085011426;70;1;;;;;2;5;;1000000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400933;1;3;1;70;70;1;80.085011426;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400935;1;3;1;70;70;1;85.794705222;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400935;1;4;1;70;70;1;85.794705222;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400936;1;2;1;70;70;1;100.1951322;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400937;1;2;1;70;70;1;97.690456245;70;1;;;;;2;5;;500000;1;38;2;3;4;1;2;2;;2;;.;9111;81;8121;
20230414;04;2023;7400939;1;2;1;70;70;1;100.26682815;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400943;1;2;1;70;70;1;177.81850329;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400945;1;1;1;70;70;1;123.25090168;70;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9510;80;8010;
20230414;04;2023;7400945;1;2;1;70;70;1;123.25090168;70;1;;;;;;;;;1;120;0;1;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400945;1;4;1;70;70;1;123.25090168;70;1;;;;;;;;;1;120;0;1;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400945;1;8;1;70;70;1;123.25090168;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400946;1;3;1;70;70;1;179.80157301;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400947;1;1;1;70;70;1;182.35551832;70;1;;;;;;;;;1;72;0;4;1;10;2;2;;2;;.;5230;47;4711;
20230414;04;2023;7400948;1;2;1;70;70;1;141.40317649;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400950;1;1;1;70;70;1;227.12025086;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400951;1;7;1;70;70;1;145.57798746;70;1;;;;;1;;48;500000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400951;1;8;1;70;70;1;145.57798746;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400952;1;1;1;70;70;1;221.86105558;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400953;1;3;1;70;70;1;217.27782569;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400954;1;2;1;70;70;1;191.16936221;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400955;1;3;1;70;70;1;216.86575217;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400956;1;1;1;70;70;1;138.25300863;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400957;1;1;1;70;70;1;178.46489169;70;1;;;;;;;;;1;360;0;3;3;2;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400957;1;5;1;70;70;1;178.46489169;70;;2;1;24;1;;;48;1160000;2;;;;;;;2;;2;;5223;;;;
20230414;04;2023;7400959;1;1;1;70;70;1;182.35551832;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400960;1;1;1;70;70;1;173.68005452;70;1;;;;;;;;;1;128;1;4;4;1;2;2;;2;;.;6111;01;0113;
20230414;04;2023;7400961;1;1;1;70;70;1;156.24533725;70;;1;1;5;4;;;48;1160000;1;2;0;7;4;1;2;2;;2;;8324;8324;49;4921;
20230414;04;2023;7400962;1;1;1;70;70;1;148.18906407;70;1;;;;;;;;;1;3;0;1;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400962;1;2;1;70;70;1;148.18906407;70;1;;;;;;;;;1;4;0;7;1;2;2;2;;2;;.;5223;47;4711;
20230414;04;2023;7400962;1;3;1;70;70;1;148.18906407;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400963;1;2;1;70;70;1;106.11557243;70;;2;1;50;1;;;48;1160000;1;12;1;7;1;7;2;2;;2;;5414;4321;47;4752;
20230414;04;2023;7400963;1;6;1;70;70;1;106.11557243;70;1;;;;;;;;;1;280;3;3;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400964;1;1;1;70;70;1;148.08766084;70;1;;;;;;;;;1;80;0;5;4;1;2;2;;2;;.;9333;52;5224;
20230414;04;2023;7400965;1;2;1;70;70;1;155.97062156;70;1;;;;;;;;;1;3;0;1;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400967;1;2;1;70;70;1;187.16474588;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400968;1;2;1;70;70;1;155.85909453;70;;1;1;5;1;;;48;1000000;2;;;;;;;2;;2;;7111;;;;
20230414;04;2023;7400971;1;3;1;70;70;1;139.15547006;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400972;1;3;1;70;70;1;177.82219822;70;1;;;;;;;;;1;4;0;8;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400972;1;4;1;70;70;1;177.82219822;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400973;1;1;1;70;70;1;217.10006815;70;1;;;;;;;;;1;840;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7400974;1;1;1;70;70;1;217.10006815;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400975;1;2;1;70;70;1;168.41854358;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400978;1;1;1;70;70;1;141.9500429;70;1;;;;;;;;;1;60;0;6;4;1;2;2;;2;;.;1420;47;4761;
20230414;04;2023;7400978;1;2;1;70;70;1;141.9500429;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400980;1;3;1;70;70;1;138.88075437;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400982;1;1;1;70;70;1;229.25827431;70;1;;;;;;;;;1;3;0;3;4;1;2;2;;2;;.;5142;96;9602;
20230414;04;2023;7400983;1;2;1;70;70;1;178.25992444;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400985;1;1;1;70;70;1;155.97062156;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400986;1;1;1;70;70;1;145.65802098;70;1;;;;;;;;;1;12;0;8;1;5;2;2;;2;;.;2330;85;8530;
20230414;04;2023;7400987;1;2;1;70;70;1;233.54385882;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400990;1;2;1;70;70;1;157.12125485;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400991;1;1;1;70;70;1;154.74110788;70;1;;;;;;;;;1;120;0;1;1;3;2;2;;2;;.;1420;47;4754;
20230414;04;2023;7400991;1;2;1;70;70;1;154.74110788;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400991;1;3;1;70;70;1;154.74110788;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400992;1;1;1;70;70;1;115.21095187;70;1;;;;;;;;;1;160;2;3;1;4;2;2;;2;;.;4321;47;4723;
20230414;04;2023;7400992;1;2;1;70;70;1;115.21095187;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400993;1;1;1;70;70;1;80.791471932;70;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;2330;85;8530;
20230414;04;2023;7400993;1;2;1;70;70;1;80.791471932;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400993;1;4;1;70;70;1;80.791471932;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7400994;1;1;1;70;70;1;76.653023165;70;1;;;;;;;;;1;60;0;5;4;1;2;2;;2;;.;7531;14;1410;
20230414;04;2023;7400994;1;2;1;70;70;1;76.653023165;70;1;;;;;;;;;1;180;0;5;2;10;2;3;;2;;.;3411;84;8424;
20230414;04;2023;7400997;1;2;1;70;70;1;129.29065018;70;1;;;;;;;;;1;36;0;6;4;1;2;2;;2;;.;5212;56;5619;
20230414;04;2023;7400997;1;3;1;70;70;1;129.29065018;70;1;;;;;1;;40;500000;1;18;0;1;1;2;2;2;;2;;.;5223;47;4724;
20230414;04;2023;7400998;1;1;1;70;70;1;86.84002726;70;1;;;;;;;;;1;240;3;5;1;10;2;3;;2;;.;4120;64;6412;
20230414;04;2023;7400999;1;2;1;70;70;1;257.77783287;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401001;1;2;1;70;70;1;69.126571121;70;1;;;;;;;;;1;36;0;3;4;1;2;2;;2;;.;5223;47;4771;
20230414;04;2023;7401002;1;1;1;70;70;1;86.84002726;70;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;1346;64;6412;
20230414;04;2023;7401003;1;1;1;70;70;1;81.49097387;70;1;;;;;;;;;1;2;0;1;1;10;2;2;;2;;.;4110;86;8610;
20230414;04;2023;7401003;1;2;1;70;70;1;81.49097387;70;1;;;;;;;;;1;6;0;8;1;6;2;2;;2;;.;5223;47;4771;
20230414;04;2023;7401006;1;1;1;70;70;1;68.626352319;70;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;3123;41;4112;
20230414;04;2023;7401006;1;2;1;70;70;1;68.626352319;70;1;;;;;;;;;1;180;0;7;4;1;2;2;;2;;.;5221;47;4771;
20230414;04;2023;7401006;1;3;1;70;70;1;68.626352319;70;1;;;;;;;;;1;3;0;1;1;10;2;2;;2;;.;9621;86;8610;
20230414;04;2023;7401006;1;4;1;70;70;1;68.626352319;70;;1;1;8;1;;;40;1500000;1;5;0;6;1;4;2;2;;2;;2341;2341;85;8530;
20230414;04;2023;7401008;1;1;1;70;70;1;116.62555192;70;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;2341;85;8530;
20230414;04;2023;7401008;1;2;1;70;70;1;116.62555192;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401009;1;1;1;70;70;1;91.513148555;70;;2;1;58;1;;;48;1160000;1;24;2;3;1;9;2;2;;2;;5223;2359;85;8530;
20230414;04;2023;7401011;1;2;1;70;70;1;95.486592336;70;1;;;;;;;;;1;12;0;5;1;3;2;3;;2;;.;5230;47;4719;
20230414;04;2023;7401011;1;3;1;70;70;1;95.486592336;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401012;1;1;1;70;70;1;121.88512994;70;1;;;;;1;;48;1000000;1;89;1;3;1;10;2;2;;2;;.;2411;64;6423;
20230414;04;2023;7401012;1;2;1;70;70;1;121.88512994;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401013;1;1;1;70;70;1;76.488193756;70;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;2330;85;8530;
20230414;04;2023;7401013;1;2;1;70;70;1;76.488193756;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401014;1;2;1;70;70;1;106.13916919;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401014;1;3;1;70;70;1;106.13916919;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401014;1;4;1;70;70;1;106.13916919;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401014;1;5;1;70;70;1;106.13916919;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401015;1;2;1;70;70;1;55.051884143;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401015;1;3;1;70;70;1;55.051884143;70;;2;1;18;1;;;48;1160000;2;;;;;;;2;;2;;2611;;;;
20230414;04;2023;7401015;1;4;1;70;70;1;55.051884143;70;1;;;;;;;;;1;360;0;5;2;10;2;3;;2;;.;4414;52;5229;
20230414;04;2023;7401015;1;5;1;70;70;1;55.051884143;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401016;1;3;1;70;70;1;110.59985452;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401018;1;1;1;70;70;1;80.961285288;70;1;;;;;;;;;1;120;0;3;1;10;2;2;;2;;.;2330;85;8530;
20230414;04;2023;7401018;1;2;1;70;70;1;80.961285288;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401018;1;4;1;70;70;1;80.961285288;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401019;1;1;1;70;70;1;96.337460152;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7401022;1;2;1;70;70;1;135.07816172;70;1;;;;;;;;;1;36;0;1;2;10;2;2;;2;;.;2341;85;8530;
20230414;04;2023;7401023;1;2;1;70;70;1;84.841905894;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
