PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20230414;04;2023;7396183;1;1;01;05;1;938.75657332;05;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20230414;04;2023;7396185;1;1;01;05;1;927.12864985;05;2;1;4;1;3;1;1;1;2;1;1;5;4;1;1;1;1;1;3;1;;;500000000;1800000;;;1;;;;;;;;;;8
20230414;04;2023;7396186;1;1;01;05;1;816.61495769;05;3;1;2;1;3;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;960000;;1;;;;;;;;;;5
20230414;04;2023;7396188;1;1;01;05;1;1212.352587;05;2;1;4;1;4;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;99;2000000;;;1;;;;;1;;;;;3
20230414;04;2023;7396189;1;1;01;05;1;1095.8123853;05;2;1;4;1;4;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;460000000;1600000;;;1;;;;1;1;;;;;4
20230414;04;2023;7396190;1;1;01;05;1;1034.3140107;05;2;1;4;1;4;1;1;1;2;1;1;3;3;1;1;1;1;1;3;4;;;;1800000;;;1;;;;;;;;;;3
20230414;04;2023;7396191;1;1;01;05;1;1085.3287618;05;2;1;4;1;4;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;400000000;2000000;;;1;;;;;;;;;;2
20230414;04;2023;7396192;1;1;01;05;1;1128.7083653;05;2;1;4;1;4;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;490000000;1500000;;;1;;;;;;;;;;3
20230414;04;2023;7396193;1;1;01;05;1;1150.8542123;05;2;1;4;1;4;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;360000000;1900000;;;1;;;;;;;;;;2
20230414;04;2023;7396194;1;1;01;05;1;975.36874127;05;3;1;4;1;4;1;1;1;2;1;1;2;1;1;2;1;1;1;3;3;;;;;420000;;;;;;;;;1;;;2
20230414;04;2023;7396195;1;1;01;05;1;1359.320355;05;2;1;4;1;3;1;1;1;2;1;1;5;3;1;1;1;1;1;3;1;;;230000000;1300000;;;1;;;;;1;;;;;4
20230414;04;2023;7396196;1;1;01;05;1;3313.6896672;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;280000000;1200000;;;1;;;;;;;;;;2
20230414;04;2023;7396197;1;1;01;05;1;1519.7076093;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1
20230414;04;2023;7396198;1;1;01;05;1;1308.2206163;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;15000000;700000;;;1;;;;;;;;;;2
20230414;04;2023;7396199;1;1;01;05;1;1512.9281345;05;2;1;4;1;2;2;1;1;2;1;1;5;2;1;1;1;1;1;4;1;;;300000000;1300000;;;1;;;;1;1;;;;;3
20230414;04;2023;7396200;1;1;01;05;1;1081.6820671;05;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;2;;98;40000000;500000;;;1;;;;;;;;;;1
20230414;04;2023;7396201;1;1;01;05;1;1161.3593282;05;2;1;4;1;3;2;1;1;2;1;1;3;2;1;1;1;1;3;4;3;;;;;650000;;1;;;;1;1;;;;;5
20230414;04;2023;7396202;1;1;01;05;1;1022.9815221;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20230414;04;2023;7396203;1;1;01;05;1;1111.7513466;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;6
20230414;04;2023;7396204;1;1;01;05;1;976.79588561;05;2;1;4;1;2;2;1;1;2;1;1;2;1;3;1;1;1;1;4;4;;;;98;;;;;;;;;;1;;;2
20230414;04;2023;7396205;1;1;01;05;1;960.48899158;05;2;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;1;;;40000000;500000;;;1;;;;;;;;;;2
20230414;04;2023;7396206;1;1;01;05;1;1488.4160737;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;2
20230414;04;2023;7396208;1;1;01;05;1;823.65681943;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;6
20230414;04;2023;7396209;1;1;01;05;1;967.05494228;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;2
20230414;04;2023;7396210;1;1;01;05;1;941.55158745;05;2;1;2;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;4;;;;500000;;;1;;;;;;;;;;4
20230414;04;2023;7396211;1;1;01;05;1;865.34565367;05;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;80000000;650000;;;1;;;;;;;;;;1
20230414;04;2023;7396212;1;1;01;05;1;940.61058781;05;2;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;4
20230414;04;2023;7396213;1;1;01;05;1;1122.9931894;05;1;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;2;;800000;98;450000;;;1;;;;;;;;;;2
20230414;04;2023;7396214;1;1;01;05;1;2658.5010517;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20230414;04;2023;7396215;1;1;01;05;1;1260.7640114;05;2;1;4;1;3;1;1;1;3;1;2;4;2;1;2;1;1;1;3;4;;;;1100000;;;1;;;1;1;1;;;;;3
20230414;04;2023;7396215;2;2;01;05;1;1260.7640114;05;2;1;4;1;3;1;1;1;3;1;2;2;1;1;2;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20230414;04;2023;7396216;1;1;01;05;1;1150.8542123;05;2;1;4;1;4;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;2260000;;1;;;;;1;;;;;2
20230414;04;2023;7396217;1;1;01;05;1;2208.2115771;05;2;1;4;1;3;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;1300000;;1;;;;1;;;;;;3
20230414;04;2023;7396218;1;1;01;05;1;2183.8127461;05;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;350000;200000000;1000000;;;1;;1;;1;;;;;;4
20230414;04;2023;7396219;1;1;01;05;1;2859.2364384;05;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;1000000;;;1;;;;1;;;;;;3
20230414;04;2023;7396220;1;1;01;05;1;2277.0393139;05;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;190000000;1100000;;;1;;;;;;;;;;4
20230414;04;2023;7396221;1;1;01;05;1;2859.2364384;05;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;1000000;;1;;;;;;;;;;3
20230414;04;2023;7396222;1;1;01;05;1;1282.9565141;05;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;1130000;;1;;;;1;1;;;;;2
20230414;04;2023;7396223;1;1;01;05;1;895.92937486;05;2;1;4;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;3;1;;;60000000;400000;;;1;;;;;;;;;;2
20230414;04;2023;7396224;1;1;01;05;1;1046.2028039;05;2;1;4;1;2;1;1;1;1;1;1;2;2;1;1;1;1;1;3;3;;;;;460000;;1;;;;;;;;;;3
20230414;04;2023;7396225;1;1;01;05;1;1048.7215912;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;540000;;1;;;;;;;;;;3
20230414;04;2023;7396226;1;1;01;05;1;1130.5438869;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20230414;04;2023;7396227;1;1;01;05;1;1074.9660494;05;2;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;3
20230414;04;2023;7396228;1;1;01;05;1;1280.7294281;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;200000000;800000;;;1;;;;;1;;;;;5
20230414;04;2023;7396229;1;1;01;05;1;1277.0586673;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;1100000;;1;;;;;;;;;;3
20230414;04;2023;7396230;1;1;01;05;1;1078.3900458;05;2;1;4;1;2;1;1;1;2;1;1;5;3;1;1;1;1;1;3;1;;;120000000;800000;;;1;;;;;;;;;;5
20230414;04;2023;7396231;1;1;01;05;1;1365.6946437;05;2;1;4;1;3;1;1;1;2;1;1;5;1;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;1
20230414;04;2023;7396233;1;1;01;05;1;1085.3287618;05;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;190000000;1200000;;;1;;;;;1;;;;;2
20230414;04;2023;7396235;1;1;01;05;1;1325.6289436;05;3;1;4;1;3;1;1;1;2;1;1;4;1;1;2;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;1
20230414;04;2023;7396236;1;1;01;05;1;910.95134728;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;180000000;800000;;;1;;;;;;;;;;4
20230414;04;2023;7396237;1;1;01;05;1;960.48899158;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;2
20230414;04;2023;7396239;1;1;01;05;1;1000.7910794;05;2;1;4;1;2;1;1;1;2;1;1;6;2;1;1;1;1;1;3;1;;;98;800000;;;1;;;;;;;;;;2
20230414;04;2023;7396240;1;1;01;05;1;1002.4704945;05;2;1;4;1;3;1;1;1;2;1;1;5;5;1;1;1;1;1;3;1;;;300000000;1200000;;;1;;;;;;;;;;9
20230414;04;2023;7396241;1;1;01;05;1;1101.2501739;05;2;1;4;1;3;2;1;1;2;1;1;4;3;1;1;1;1;1;4;3;;;;;1295000;;1;;;;;;;;;;2
20230414;04;2023;7396242;1;1;01;05;1;1394.1466154;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;1000000;;1;;;;;;;;;;1
20230414;04;2023;7396243;1;1;01;05;1;1187.6106974;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;1216000;;1;;;;;;;;;;3
20230414;04;2023;7396244;1;1;01;05;1;1210.1080125;05;1;1;4;1;1;1;1;1;2;1;1;5;2;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;3
