PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20230208;02;2023;7346858;1;5;1;70;;1;1072.6604189;76;1;;;;;2;5;;1160000;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346859;1;1;1;70;;1;1583.4619431;76;1;;;;;;;;;1;;19;0;4;CARGA Y DESCARGA DE MERCANCIA;4;1;2;2;;2;;.;9333;52;5224
20230208;02;2023;7346860;1;1;1;70;;1;1426.1753264;76;1;;;;;;;;;1;;7;0;5;GUARDA DE SEGURIDAD;2;10;2;3;;2;;.;5414;84;8412
20230208;02;2023;7346860;1;2;1;70;;1;1426.1753264;76;1;;;;;1;;24;300000;1;;144;0;3;LABORES DOMESTICAS;3;1;2;2;;2;;.;9111;97;9700
20230208;02;2023;7346860;1;3;1;70;;1;1426.1753264;76;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346862;1;2;1;70;;1;3064.9736387;76;1;;;;;;;;;1;;194;0;4;MADRE COMUNITARIA CUIDAR NIÑOS;4;8;2;2;;2;;.;5311;88;8891
20230208;02;2023;7346863;1;2;1;70;;1;3138.3221842;76;;2;1;20;4;;;48;1160000;1;;36;0;3;ASEAR VARIAS VIVIENDAS;4;1;2;2;;2;;9111;9111;81;8121
20230208;02;2023;7346863;1;4;1;70;;1;3138.3221842;76;;1;1;5;1;;;48;500000;2;;;;;.;;;;2;;2;;5223;;;
20230208;02;2023;7346863;1;5;1;70;;1;3138.3221842;76;;1;1;1;1;;;48;1160000;2;;;;;.;;;;2;;2;;5131;;;
20230208;02;2023;7346864;1;2;1;70;;1;4093.9081038;76;1;;;;;;;;;1;;30;0;3;VENDEDORA POR REDES SOCIALES;4;1;2;2;;2;;.;5244;47;4791
20230208;02;2023;7346864;1;3;1;70;;1;4093.9081038;76;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346866;1;1;1;70;;1;1583.4619431;76;1;;;;;;;;;1;;60;0;8;ADMINISTRADOR DE FINCA GANADERA DIRIGIR PERSONAL;1;4;2;2;;2;;.;1311;01;0141
20230208;02;2023;7346868;1;2;1;70;;1;1736.7783577;76;;1;1;8;4;;;20;400000;1;;2;0;4;MANICURISTA;4;3;2;2;;2;;5142;5142;96;9602
20230208;02;2023;7346870;1;2;1;70;;1;1960.0148066;76;1;;;;;1;;24;800000;1;;6;0;6;ASEADORA;1;2;2;2;;2;;.;9112;93;9329
20230208;02;2023;7346871;1;3;1;70;;1;1785.1453713;76;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346872;1;2;1;70;;1;1132.075001;76;1;;;;;;;;;1;;96;0;4;COSECHAR CAFE;7;6;2;2;;2;;.;9211;01;0123
20230208;02;2023;7346872;1;3;1;70;;1;1132.075001;76;1;;;;;;;;;1;;12;0;7;SEMBRAR  COLINOS DE PLATANO;7;2;2;2;;2;;.;9211;01;0122
20230208;02;2023;7346875;1;1;1;70;;1;2852.3721665;76;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346876;1;1;1;70;;1;3764.4603559;76;1;;;;;2;5;;1500000;1;;2;0;7;ASEAR UNA VIVIENDA;3;1;2;2;;2;;.;9111;97;9700
20230208;02;2023;7346879;1;1;1;70;;1;3109.8999617;76;;2;1;36;7;;;40;1160000;1;;24;2;7;LABORES DOMESTICAS;3;1;2;2;;2;;9211;9111;97;9700
20230208;02;2023;7346881;1;2;1;70;;1;2328.2016147;76;1;;;;;;;;;1;;330;0;3;LABORES DOMESTICAS;4;1;2;2;;2;;.;9111;81;8121
20230208;02;2023;7346882;1;1;1;70;;1;2639.7052303;76;1;;;;;;;;;1;;276;0;4;ADMINISTRADOR DE FINCA GANADERA SUPERVISAR LABORES DE EMPLEADOS PROGRAMAR DESCANSOS;1;4;2;3;;2;;.;1311;01;0141
20230208;02;2023;7346882;1;2;1;70;;1;2639.7052303;76;1;;;;;;;;;1;;3;0;8;CUIDAR NIÑOS;4;1;2;2;;2;;.;5311;88;8891
20230208;02;2023;7346883;1;2;1;70;;1;3181.345309;76;1;;;;;;;;;1;;60;0;8;CUIDAR PERSONA ENFERMA;3;1;2;2;;2;;.;5321;97;9700
20230208;02;2023;7346885;1;1;1;70;;2;1507.3144834;76;1;;;;;;;;;1;;48;0;3;ASEAR VARIAS VIVIENDAS;4;1;2;2;;2;;.;9111;81;8121
20230208;02;2023;7346887;1;2;1;70;;2;1586.8593955;76;1;;;;;;;;;1;;14;0;3;COSECHAR CULTIVOS;7;3;2;2;;2;;.;9211;01;0113
20230208;02;2023;7346887;1;3;1;70;;2;1586.8593955;76;;1;1;4;1;;;48;1160000;1;;0;3;6;CAMARERA;1;2;2;2;;2;;9112;9112;55;5511
20230208;02;2023;7346888;1;2;1;70;;2;1507.3144834;76;1;;;;;;;;;1;;480;0;3;ASEAR VARIAS VIVIENDAS;4;1;2;2;;2;;.;9112;81;8121
20230208;02;2023;7346890;1;1;1;70;;2;1507.3144834;76;1;;;;;;;;;1;;24;0;4;AGRICULTOR;7;2;2;2;;2;;.;6111;01;0123
20230208;02;2023;7346890;1;2;1;70;;2;1507.3144834;76;1;;;;;;;;;1;;40;0;3;ASEAR VARIAS VIVIENDAS;4;1;2;2;;2;;.;9111;81;8121
20230208;02;2023;7346891;1;2;1;70;;2;2008.9636419;76;1;;;;;;;;;1;;1;0;8;PREPARAR EMPANADAS;4;1;2;2;;2;;.;9411;56;5619
20230208;02;2023;7346892;1;1;1;70;;2;2301.1950717;76;1;;;;;;;;;1;;15;0;4;MAESTRO DE CONSTRUCCION;5;2;2;2;;2;;.;3123;41;4111
20230208;02;2023;7346893;1;1;1;70;;2;2301.1950717;76;1;;;;;;;;;1;;60;0;4;GUARDA DE SEGURIDAD;1;2;2;2;;2;;.;5414;68;6820
20230208;02;2023;7346895;1;1;1;70;;2;1259.8971458;76;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346895;1;2;1;70;;2;1259.8971458;76;1;;;;;;;;;1;;60;0;6;AGRICULTOR;4;1;2;2;;2;;.;9211;01;0161
20230208;02;2023;7346895;1;3;1;70;;2;1259.8971458;76;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346896;1;2;1;70;;2;1955.0549975;76;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346897;1;1;1;70;;1;3498.6374569;76;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346899;1;1;1;70;;2;2153.3064048;76;1;;;;;;;;;1;;144;0;5;DOCENTE DE PRIMARIA;2;10;2;3;;2;;.;2341;85;8530
20230208;02;2023;7346899;1;2;1;70;;2;2153.3064048;76;1;;;;;;;;;1;;180;0;3;MADRE COMUNITARIA CUIDAR NIÑOS;1;6;2;2;;2;;.;5311;84;8423
20230208;02;2023;7346900;1;2;1;70;;2;2516.8486632;76;;2;1;24;3;;;48;1500000;1;;5;0;8;ASEAR UNA VIVIENDA;3;1;2;2;;2;;9111;9111;97;9700
20230208;02;2023;7346900;1;4;1;70;;2;2516.8486632;76;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346901;1;1;1;70;;2;2153.3064048;76;1;;;;;;;;;1;;24;0;4;CONDUCTOR DE CAMION;4;1;2;3;;2;;.;8332;49;4923
20230208;02;2023;7346901;1;2;1;70;;2;2153.3064048;76;1;;;;;;;;;1;;24;0;9;REALIZAR MASAJES CORPORALES;4;3;2;2;;2;;.;5142;96;9602
20230208;02;2023;7346902;1;1;1;70;;1;309.08236847;66;1;;;;;;;;;1;;3;1;3;VENDEDORA DE ROPA;1;8;2;2;;2;;.;5223;47;4771
20230208;02;2023;7346903;1;2;1;70;;1;284.54949742;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346906;1;2;1;70;;1;617.90031168;66;1;;;;;;;;;1;;24;3;4;OPERARIA DE MAQUINA LAVADORA DE CORTINAS;1;4;2;2;;2;;.;8154;96;9601
20230208;02;2023;7346907;1;1;1;70;;1;827.37580231;66;1;;;;;;;;;1;;28;0;3;ASEO DE  VIVIENDAS;4;1;2;2;;2;;.;9111;81;8121
20230208;02;2023;7346907;1;3;1;70;;1;827.37580231;66;;1;1;2;4;;;48;1200000;1;;20;0;8;CONDUCTOR DE CAMION (MATERIALES DE OBRA CIVIL);1;4;2;2;;2;;8331;8332;47;4752
20230208;02;2023;7346907;1;4;1;70;;1;827.37580231;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346907;1;5;1;70;;1;827.37580231;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346908;1;1;1;70;;1;541.92251298;66;1;;;;;;;;;1;;36;1;4;ALMACENISTA EN FABRICA DE HILOS;1;9;2;2;;2;;.;4321;13;1311
20230208;02;2023;7346908;1;2;1;70;;1;541.92251298;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346909;1;1;1;70;;1;620.60337359;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346909;1;2;1;70;;1;620.60337359;66;;1;1;4;2;;;40;1500000;1;;12;0;7;SUPERVISOR DE PERSONAL EN CALLCENTER;1;8;2;2;;2;;2341;3341;82;8220
20230208;02;2023;7346909;1;4;1;70;;1;620.60337359;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346910;1;3;1;70;;1;628.18387648;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346911;1;2;1;70;;1;617.90031168;66;1;;;;;;;;;1;;240;0;4;RECOLECTOR DE CAFE;4;1;2;2;;2;;.;9211;01;0161
20230208;02;2023;7346913;1;1;1;70;;1;496.11889984;66;1;;;;;;;;;1;;0;3;8;PLANCHADO DE ROPA;4;1;2;2;;2;;.;9121;81;8121
20230208;02;2023;7346914;1;1;1;70;;1;496.11889984;66;1;;;;;;;;;1;;120;0;5;DOCENTE DE PRIMARIA;2;10;2;3;;2;;.;2341;85;8513
20230208;02;2023;7346916;1;3;1;70;;1;334.38796937;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346917;1;1;1;70;;1;391.6271489;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346919;1;1;1;70;;1;353.25319364;66;1;;;;;;;;;1;;5;0;2;VENDEDORA DE VITRINA DE ROPA;1;3;2;2;;2;;.;5223;47;4771
20230208;02;2023;7346921;1;1;1;70;;1;382.96748349;66;1;;;;;;;;;1;;36;2;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230208;02;2023;7346924;1;6;1;70;;1;669.46527593;66;1;;;;;;;;;1;;158;2;3;LIMPIEZA DE CASAS Y APARTAMENTOS;4;1;2;2;;2;;.;9111;81;8121
20230208;02;2023;7346925;1;2;1;70;;1;746.78446697;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346925;1;3;1;70;;1;746.78446697;66;;1;1;3;1;;;48;1500000;1;;7;3;7;AYUDANTE DE BODEGA EN EMPRESA;1;10;2;2;;2;;4321;4321;46;4645
20230208;02;2023;7346926;1;1;1;70;;1;717.65416755;66;1;;;;;;;;;1;;18;0;4;COCINERA DE RESTAURANTE;1;3;2;2;;2;;.;5120;56;5611
20230208;02;2023;7346926;1;2;1;70;;1;717.65416755;66;1;;;;;;;;;1;;48;0;4;RECOLECTOR DE CAFE;4;2;2;2;;2;;.;9211;01;0123
20230208;02;2023;7346927;1;1;1;70;;1;693.66823476;66;1;;;;;;;;;1;;156;0;5;SOLDADO;2;10;2;3;;2;;.;0310;84;8422
20230208;02;2023;7346930;1;1;1;70;;1;375.15987773;66;1;;;;;;;;;1;;84;0;3;DOCENTE DE PRIMARIA;2;10;2;2;;2;;.;2341;85;8530
20230208;02;2023;7346930;1;2;1;70;;1;375.15987773;66;1;;;;;;;;;1;;74;0;5;DOCENTE DE MATEMATICAS;2;10;2;3;;2;;.;2330;85;8530
20230208;02;2023;7346930;1;4;1;70;;1;375.15987773;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346932;1;1;1;70;;1;328.85012611;66;1;;;;;;;;;1;;280;0;5;AUDITOR INTERNO EN EMPRESA PRIVADA;1;10;2;3;;2;;.;4110;35;3511
20230208;02;2023;7346933;1;3;1;70;;1;330.25972283;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346935;1;3;1;70;;1;371.90749994;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346937;1;1;1;70;;1;340.22123499;66;1;;;;;;;;;1;;210;0;5;SECRETARIO DE JUZGADO;2;10;2;3;;2;;.;3411;84;8424
20230208;02;2023;7346937;1;2;1;70;;1;340.22123499;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346940;1;2;1;70;;1;346.92751626;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346940;1;3;1;70;;1;346.92751626;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346943;1;2;1;70;;1;331.01034376;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346945;1;2;1;70;;1;330.75960315;66;1;;;;;;;;;1;;12;0;3;ATENCION AL CLIENTE EN PANADERIA;1;3;2;2;;2;;.;5131;10;1081
20230208;02;2023;7346949;1;2;1;70;;1;522.51418463;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346949;1;4;1;70;;1;522.51418463;66;;1;1;4;1;;;48;1160000;2;;;;;.;;;;2;;2;;4311;;;
20230208;02;2023;7346950;1;2;1;70;;1;279.05212181;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346952;1;1;1;70;;1;261.95077911;66;1;;;;;;;;;1;;1;2;4;LIMPIEZA DE APARTAMENTOS;4;1;2;3;;2;;.;9111;81;8121
20230208;02;2023;7346954;1;2;1;70;;1;348.85008288;66;1;;;;;;;;;1;;45;1;7;VENDEDORA EN TIENDA;4;1;2;2;;2;;.;5223;47;4711
20230208;02;2023;7346955;1;4;1;70;;1;419.01468451;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346957;1;1;1;70;;1;329.26417068;66;1;;;;;;;;;1;;24;0;3;ADMINISTRAR EMPRESA;1;5;2;2;;2;;.;1120;31;3110
20230208;02;2023;7346957;1;3;1;70;;1;329.26417068;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346957;1;4;1;70;;1;329.26417068;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346958;1;2;1;70;;2;745.71680732;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346958;1;3;1;70;;2;745.71680732;66;;1;1;4;1;;;48;1000000;1;;2;0;9;VENDEDORA DE MOSTRADOR EN CACHARRERIA;1;2;2;2;;2;;5223;5223;47;4771
20230208;02;2023;7346958;1;4;1;70;;2;745.71680732;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346959;1;2;1;70;;2;564.78357902;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346960;1;1;1;70;;2;311.62782543;66;1;;;;;;;;;1;;1;4;4;PEON AGRICOLA EN GENERAL;4;1;2;2;;1;80000;.;9211;01;0161
20230208;02;2023;7346960;1;2;1;70;;2;311.62782543;66;1;;;;;;;;;1;;12;4;3;COCICERA DE RESTAURANTE ESCOLAR;1;3;2;2;;2;;.;5120;56;5629
20230208;02;2023;7346961;1;1;1;70;;2;802.52265994;66;1;;;;;;;;;1;;1;0;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230208;02;2023;7346962;1;1;1;70;;2;442.50881687;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346962;1;3;1;70;;2;442.50881687;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346964;1;1;1;70;;2;311.62782543;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346965;1;1;1;70;;2;440.96024524;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346966;1;1;1;70;;2;261.30977496;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346968;1;1;1;70;;2;355.71978465;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346968;1;2;1;70;;2;355.71978465;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346969;1;2;1;70;;2;622.2452182;66;1;;;;;;;;;1;;42;1;3;VENDEDORA DE ROPA;1;3;2;2;;2;;.;5223;46;4642
20230208;02;2023;7346970;1;1;1;70;;2;525.87195542;66;1;;;;;;;;;1;;24;2;7;REPARTIR REFRIGERIOS DEL PAE;1;3;2;2;;2;;.;5120;56;5629
20230208;02;2023;7346971;1;2;1;70;;2;360.4502241;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346972;1;2;1;70;;2;462.58197686;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346974;1;2;1;70;;2;213.6001328;66;1;;;;;;;;;1;;120;1;4;EMPLEADA DOMESTICA;3;2;2;2;;2;;.;9111;97;9700
20230208;02;2023;7346975;1;1;1;70;;2;525.87195542;66;1;;;;;;;;;1;;250;0;3;LIMPIEZA DE EDIFICACIONES RESIDENCIALES;4;1;2;2;;2;;.;9112;81;8121
20230208;02;2023;7346975;1;2;1;70;;2;525.87195542;66;1;;;;;;;;;1;;350;0;4;RECOLECTAR CAFE;4;1;2;2;;2;;.;9211;01;0123
20230208;02;2023;7346977;1;2;1;70;;2;445.36193428;66;1;;;;;;;;;1;;350;0;4;RECOLECTOR DE CAFE;4;1;2;2;;2;;.;9211;01;0123
20230208;02;2023;7346977;1;3;1;70;;2;445.36193428;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346978;1;2;1;70;;2;311.62782543;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346980;1;1;1;70;;2;311.62782543;66;1;;;;;;;;;1;;6;1;4;RECOLECTAR CAFE;7;4;2;2;;2;;.;9211;01;0123
20230208;02;2023;7346980;1;2;1;70;;2;311.62782543;66;1;;;;;;;;;1;;86;2;4;RECOLECTAR CAFE;7;4;2;2;;2;;.;9211;01;0123
20230208;02;2023;7346982;1;1;1;70;;2;311.62782543;66;1;;;;;;;;;1;;96;2;4;RECOLECTAR CAFE;4;2;2;2;;2;;.;9211;01;0123
20230208;02;2023;7346982;1;2;1;70;;2;311.62782543;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346983;1;2;1;70;;2;468.76720381;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346984;1;1;1;70;;1;335.32026474;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346988;1;3;1;70;;1;323.17966249;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346993;1;2;1;70;;2;881.08612195;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346994;1;2;1;70;;1;2766.2212145;05;1;;;;;;;;;1;;180;0;3;OPERARIA MAQUINA TEJEDORA;4;2;2;2;;2;;.;8152;14;1430
20230208;02;2023;7346995;1;6;1;70;;1;3440.786904;05;1;;;;;1;;48;11600000;1;;12;0;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230208;02;2023;7346997;1;2;1;70;;1;2462.0128973;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346998;1;2;1;70;;1;2425.6202063;05;1;;;;;2;5;;900000;1;;84;0;7;PREPARACION ALIMENTOS EN RESTAURANTE;1;3;2;2;;2;;.;5120;56;5611
20230208;02;2023;7346998;1;3;1;70;;1;2425.6202063;05;1;;;;;2;4;;1160000;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346998;1;4;1;70;;1;2425.6202063;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7346999;1;1;1;70;;1;2091.2702932;05;;1;1;4;1;;;48;1160000;1;;8;0;6;EMPLEADA DOMESTICA;3;1;2;2;;1;1000000;5131;9111;97;9700
20230208;02;2023;7346999;2;1;2;70;;1;2091.2702932;05;1;;;;;;;;;1;;2;0;6;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230208;02;2023;7346999;3;2;3;70;;1;2091.2702932;05;;1;1;4;1;;;48;1160000;1;;4;0;9;CUIDAR NIÑOS;4;1;2;2;;1;300000;5131;5311;88;8891
20230208;02;2023;7347000;1;1;1;70;;1;2606.0239585;05;1;;;;;;;;;1;;2;2;3;MANTENIMIENTO LOCATIVO Y ASEO DE BODEGA;1;3;2;2;;2;;.;9112;47;4752
20230208;02;2023;7347000;1;2;1;70;;1;2606.0239585;05;1;;;;;;;;;1;;120;4;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230208;02;2023;7347002;1;2;1;70;;1;2401.0984527;05;1;;;;;;;;;1;;12;4;3;SERVICIO DOMESTICO;3;1;2;2;;2;;.;9111;97;9700
20230208;02;2023;7347002;1;3;1;70;;1;2401.0984527;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347003;1;3;1;70;;1;2316.4372737;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347003;2;1;2;70;;1;2316.4372737;05;;1;1;12;1;;;40;1000000;1;;24;0;3;CAJERA EN ALMACEN;1;3;2;2;;2;;5131;5230;45;4530
20230208;02;2023;7347004;1;1;1;70;;1;2525.3878729;05;1;;;;;;;;;1;;180;4;3;DUEÑO VENDEDOR DE MOSTRADOR DE TIENDA;4;1;2;3;;2;;.;5221;47;4711
20230208;02;2023;7347004;1;2;1;70;;1;2525.3878729;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347004;1;3;1;70;;1;2525.3878729;05;;1;1;3;2;;;48;1160000;1;;2;4;8;DOCENTE GUARDERIA;2;10;2;1;2;2;;2342;2342;85;8511
20230208;02;2023;7347006;1;1;1;70;;1;2245.6195474;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347007;1;3;1;70;;1;2939.0142643;05;;1;1;4;1;;;48;1160000;1;;1;1;8;OPERARIA DE EMPAQUE EMPACAR ALIMENTOS;1;10;2;2;;2;;9321;9321;46;4631
20230208;02;2023;7347008;1;2;1;70;;1;2406.5113037;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347009;1;2;1;70;;1;2807.0973583;05;1;;;;;1;;24;600000;1;;180;0;3;MADRE COMUNITARIA (CUIDAR NIÑOS );1;2;2;2;;2;;.;5311;85;8511
20230208;02;2023;7347010;1;2;1;70;;2;3177.2017922;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347010;1;3;1;70;;2;3177.2017922;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347011;1;2;1;70;;2;3389.6006849;05;1;;;;;;;;;1;;72;0;3;MAQUILLAR FLORES;1;4;2;2;;2;;.;6113;01;0125
20230208;02;2023;7347012;1;1;1;70;;2;1888.4919928;05;1;;;;;;;;;1;;480;0;4;MAQUILLAR Y ENCAPUCHAR FLORES;1;2;2;2;;2;;.;6113;01;0125
20230208;02;2023;7347013;1;2;1;70;;2;2485.4056404;05;1;;;;;;;;;1;;48;4;3;MAQUILLADORA DE FLORES;1;5;2;2;;2;;.;6113;47;4774
20230208;02;2023;7347014;1;1;1;70;;2;3397.7854836;05;1;;;;;1;;20;300000;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347014;1;5;1;70;;2;3397.7854836;05;;1;1;4;1;;;48;400000;2;;;;;.;;;;2;;2;;8153;;;
20230208;02;2023;7347015;1;1;1;70;;2;1888.4919928;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347016;1;1;1;70;;2;2252.141747;05;1;;;;;2;5;;1160000;1;;6;0;4;OFICIAL DE CONSTRUCCION;4;1;2;2;;2;;.;7111;41;4111
20230208;02;2023;7347016;1;2;1;70;;2;2252.141747;05;1;;;;;;;;;1;;12;0;3;VENDEDORA DE MOSTRADOR;1;2;2;2;;2;;.;5221;47;4721
20230208;02;2023;7347018;1;2;1;70;;2;2532.9404113;05;1;;;;;;;;;1;;3;0;4;OPERARIA MAQUINA PLANA;1;2;2;2;;2;;.;8153;14;1410
20230208;02;2023;7347019;1;2;1;70;;2;1923.7054051;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347019;1;5;1;70;;2;1923.7054051;05;;1;1;9;1;;;48;1160000;1;;3;1;8;AUXILIAR DE BODEGA;1;10;2;2;;2;;4321;4321;27;2740
20230208;02;2023;7347020;1;3;1;70;;1;2296.2849968;05;;1;1;4;1;;;48;1160000;2;;;;;.;;;;2;;2;;4321;;;
20230208;02;2023;7347022;1;1;1;70;;1;2383.6019667;05;;1;1;2;1;;;48;1160000;1;;0;2;7;OPERARIA DE CONFECCIONES CORTAR TELAS;1;5;2;2;;2;;8153;8153;14;1410
20230208;02;2023;7347022;1;2;1;70;;1;2383.6019667;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230208;02;2023;7347023;1;1;1;70;;1;1643.4672263;05;1;;;;;;;;;1;;6;0;4;ASEADORA;1;4;2;2;;2;;.;9112;56;5619
20230208;02;2023;7347024;1;2;1;70;;1;2349.6225446;05;1;;;;;2;5;;1160000;1;;420;0;3;VENDEDORA MOSTRADOR;1;4;2;2;;2;;.;5223;47;4771
20230208;02;2023;7347024;1;3;1;70;;1;2349.6225446;05;1;;;;;1;;48;1500000;1;;2;0;8;OPERARIO DE PRODUCCION EMPACADOR DE ALIMENTOS;1;10;2;2;;2;;.;8160;10;1082
20230208;02;2023;7347025;1;1;1;70;;2;2532.9404113;05;1;;;;;;;;;1;;13;2;5;SOLDADO ESCOLTA;2;10;2;3;;2;;.;0310;84;8422
20230208;02;2023;7347025;1;2;1;70;;2;2532.9404113;05;1;;;;;;;;;1;;250;4;3;PREPARAR Y VENDER ALIMENTOS;4;1;2;2;;2;;.;5120;56;5611
20230208;02;2023;7347026;1;1;1;70;;1;1643.4672263;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
